customer_id,age,gender,income,employment_type,credit_score,loan_amount,loan_term,num_delinquencies,default
C01640,31,Male,43657,Salaried,697,8759,36,0,0
C01641,52,Male,39787,Salaried,594,14444,60,2,0
C01642,22,Female,45840,Self-employed,701,7408,48,0,0
C01643,34,Female,46500,Salaried,636,7517,24,1,0
C01644,40,Male,71963,Salaried,640,9758,24,1,0
C01645,42,Male,29524,Salaried,677,2242,36,1,0
C01646,31,Female,49504,Self-employed,693,9629,24,0,0
C01647,47,Male,59485,Self-employed,641,15484,36,0,1
C01648,23,Male,79783,Self-employed,592,4271,60,0,0
C01649,37,Female,40888,Self-employed,671,14977,36,1,0
C01650,64,Male,33261,Salaried,668,10377,60,3,0
C01651,48,Female,60844,Salaried,751,10890,24,0,0
C01652,49,Male,52472,Self-employed,682,12034,36,1,0
C01653,41,Female,46688,Self-employed,738,8529,36,1,0
C01654,36,Female,56564,Salaried,785,11753,36,0,0
C01655,57,Female,62927,Salaried,624,8836,36,0,0
C01656,40,Male,61055,Self-employed,753,7069,12,1,0
C01657,26,Female,54525,Salaried,726,15890,36,0,0
C01658,39,Male,69752,Salaried,569,3781,48,3,0
C01659,25,Female,52960,Salaried,670,7530,48,1,0
C01660,23,Female,50646,Salaried,715,14138,36,0,0
C01661,21,Female,60708,Salaried,696,5415,36,0,0
C01662,58,Male,31092,Salaried,762,9126,48,1,0
C01663,35,Male,59236,Self-employed,709,3134,48,2,0
C01664,54,Female,45451,Salaried,608,7902,36,3,0
C01665,55,Male,30050,Self-employed,719,2809,24,2,0
C01666,45,Male,56377,Self-employed,622,6382,36,0,0
C01667,44,Male,43125,Salaried,652,10827,60,0,0
C01668,32,Female,25782,Salaried,734,9715,48,1,0
C01669,38,Male,36932,Self-employed,729,15469,48,0,0
C01670,35,Female,75344,Salaried,681,13596,24,1,0
C01671,64,Female,41649,Salaried,643,8172,60,0,0
C01672,36,Female,54844,Salaried,669,14761,12,0,0
C01673,47,Male,33738,Salaried,674,9299,48,0,0
C01674,28,Female,81513,Self-employed,651,6597,24,0,0
C01675,45,Male,51040,Self-employed,736,3817,36,1,1
C01676,37,Male,39739,Salaried,659,17306,24,1,0
C01677,49,Female,63276,Unemployed,666,16375,24,0,0
C01678,28,Female,80752,Salaried,668,8987,24,2,0
C01679,35,Female,43876,Self-employed,714,9582,36,0,0
C01680,47,Male,39439,Self-employed,692,8829,60,1,0
C01681,27,Male,84427,Self-employed,690,1000,36,0,0
C01682,23,Female,48159,Salaried,632,9450,12,0,0
C01683,49,Female,46450,Self-employed,691,1000,12,2,0
C01684,64,Male,17834,Salaried,717,4096,24,1,0
C01685,44,Male,49495,Salaried,662,9934,12,2,0
C01686,23,Female,29660,Salaried,687,14060,36,2,0
C01687,40,Male,41598,Self-employed,726,1632,36,0,0
C01688,35,Male,19785,Salaried,639,9193,60,0,0
C01689,45,Male,68527,Salaried,640,9638,36,1,0
C01690,50,Male,28000,Salaried,673,9181,36,0,1
C01691,34,Male,20888,Salaried,719,11644,48,5,0
C01692,27,Male,36376,Salaried,530,13852,36,2,0
C01693,37,Female,68710,Unemployed,670,10220,36,2,0
C01694,64,Male,43325,Salaried,644,17694,60,1,0
C01695,40,Female,45331,Salaried,697,8908,36,1,0
C01696,56,Female,57176,Self-employed,675,4915,12,0,0
C01697,29,Male,47725,Self-employed,737,19058,36,2,0
C01698,58,Female,68569,Self-employed,712,22223,36,1,0
C01699,42,Female,46405,Self-employed,668,12994,36,0,0
C01700,22,Female,46651,Salaried,629,1000,48,3,0
C01701,44,Male,83962,Self-employed,697,11323,48,1,0
C01702,28,Female,50827,Salaried,665,6530,36,2,0
C01703,31,Male,53458,Self-employed,669,17434,24,2,0
C01704,33,Female,46843,Unemployed,621,9941,36,0,0
C01705,37,Female,13576,Self-employed,687,6602,24,1,0
C01706,28,Female,63093,Self-employed,654,11696,24,0,0
C01707,41,Female,74907,Salaried,659,16447,12,1,0
C01708,38,Male,68835,Salaried,499,5925,60,1,1
C01709,50,Female,41628,Unemployed,681,13874,48,0,0
C01710,38,Female,47401,Salaried,632,1000,24,1,0
C01711,51,Male,55237,Salaried,705,9568,60,2,0
C01712,58,Male,54709,Self-employed,683,3106,48,2,0
C01713,52,Male,60214,Salaried,606,5754,60,1,0
C01714,31,Female,53045,Self-employed,674,15958,12,1,0
C01715,45,Male,44580,Self-employed,690,8245,12,1,0
C01716,53,Male,52054,Salaried,784,6357,12,1,0
C01717,58,Male,64981,Salaried,709,15858,60,0,0
C01718,61,Male,93744,Salaried,615,12892,36,0,0
C01719,28,Male,42515,Self-employed,777,1000,24,1,0
C01720,31,Male,53393,Salaried,666,9650,60,0,1
C01721,42,Female,44550,Salaried,666,10312,36,0,0
C01722,44,Male,54613,Self-employed,777,13904,48,0,0
C01723,61,Female,64634,Salaried,648,8582,36,0,0
C01724,37,Male,46878,Salaried,672,19712,36,1,0
C01725,32,Male,19309,Self-employed,598,11438,36,0,0
C01726,52,Male,65428,Unemployed,678,2093,36,1,0
C01727,35,Female,51956,Salaried,672,8134,24,0,0
C01728,36,Male,44869,Salaried,660,15435,12,0,0
C01729,42,Male,41520,Salaried,687,8522,60,0,0
C01730,48,Male,54668,Self-employed,639,10544,60,1,0
C01731,40,Male,39561,Salaried,753,9827,36,1,1
C01732,53,Female,41314,Unemployed,680,1000,36,3,0
C01733,30,Female,31270,Salaried,641,7964,12,0,0
C01734,60,Female,39764,Salaried,610,7725,36,3,0
C01735,52,Female,59462,Salaried,682,18253,36,0,0
C01736,53,Female,29282,Self-employed,725,16633,36,1,0
C01737,22,Male,67281,Salaried,697,4080,36,1,0
C01738,53,Male,32315,Salaried,779,2556,36,1,0
C01739,53,Male,52249,Salaried,780,13580,36,2,1
C01740,61,Female,57274,Self-employed,616,10050,48,1,0
C01741,33,Male,62369,Salaried,605,10854,36,0,0
C01742,50,Female,62373,Self-employed,641,4188,48,0,0
C01743,53,Male,48739,Salaried,715,9675,36,2,0
C01744,33,Female,47426,Unemployed,699,6561,12,0,1
C01745,46,Male,58948,Self-employed,730,4316,24,1,0
C01746,42,Male,54170,Salaried,628,8260,48,1,0
C01747,59,Male,44812,Unemployed,591,9086,36,0,0
C01748,22,Male,55564,Salaried,650,3849,36,1,0
C01749,58,Female,47493,Self-employed,709,8073,60,0,0
C01750,59,Male,40991,Salaried,688,6494,36,2,0
C01751,46,Male,44324,Salaried,742,9017,24,2,0
C01752,35,Male,57296,Salaried,644,7922,36,1,0
C01753,54,Female,36078,Salaried,729,18338,36,3,0
C01754,62,Male,66595,Salaried,649,11151,12,2,1
C01755,64,Male,41640,Self-employed,718,7561,36,0,0
C01756,60,Male,16101,Salaried,718,14968,60,2,0
C01757,31,Male,58288,Self-employed,758,1000,48,0,0
C01758,23,Male,9478,Self-employed,613,12808,36,2,1
C01759,26,Female,34821,Self-employed,749,11017,24,1,1
C01760,29,Female,86336,Self-employed,702,11469,24,0,0
C01761,26,Female,65899,Salaried,683,7386,48,2,0
C01762,29,Male,64660,Salaried,673,14184,36,3,0
C01763,59,Female,33217,Salaried,676,11734,48,1,0
C01764,51,Male,47200,Unemployed,681,14325,60,3,0
C01765,52,Male,68621,Salaried,599,5620,36,1,0
C01766,61,Male,59594,Self-employed,692,15557,60,0,0
C01767,32,Male,67037,Self-employed,687,7348,24,2,0
C01768,28,Female,76723,Unemployed,647,2636,24,2,0
C01769,28,Female,59901,Salaried,681,19150,24,0,1
C01770,48,Female,31539,Salaried,735,14146,24,1,0
C01771,40,Male,58975,Self-employed,649,19601,48,3,0
C01772,27,Female,46467,Self-employed,623,9901,36,0,0
C01773,31,Female,30637,Self-employed,643,14945,24,2,0
C01774,40,Male,63418,Self-employed,575,16204,24,1,0
C01775,36,Female,68031,Self-employed,769,8268,36,2,0
C01776,24,Male,48591,Salaried,638,1970,36,0,0
C01777,26,Female,54807,Self-employed,743,12070,48,0,0
C01778,42,Female,18909,Self-employed,617,11422,48,4,0
C01779,46,Female,66856,Salaried,649,11636,24,0,0
C01780,23,Male,61898,Salaried,683,10003,24,0,0
C01781,61,Female,53753,Self-employed,712,7419,36,1,0
C01782,62,Female,31213,Self-employed,676,6954,24,2,0
C01783,34,Female,25334,Salaried,603,13451,48,0,0
C01784,31,Female,80398,Salaried,677,1000,36,0,0
C01785,38,Male,35006,Self-employed,742,1474,36,0,0
C01786,32,Male,52012,Salaried,696,1000,36,2,0
C01787,43,Female,35469,Salaried,790,1000,12,1,0
C01788,32,Female,15666,Self-employed,688,9285,36,0,0
C01789,33,Female,56720,Salaried,730,12801,36,0,0
C01790,45,Male,59057,Unemployed,706,12624,36,3,0
C01791,39,Female,24968,Salaried,648,3906,36,0,0
C01792,56,Female,66624,Salaried,676,1439,36,1,0
C01793,28,Male,42100,Salaried,735,10825,48,0,0
C01794,49,Male,33761,Salaried,662,12563,36,1,1
C01795,52,Male,32777,Salaried,699,12895,12,3,0
C01796,64,Female,63068,Self-employed,648,2903,24,0,0
C01797,38,Male,21143,Salaried,726,14139,36,1,0
C01798,26,Male,31367,Unemployed,684,10903,36,0,0
C01799,38,Female,56473,Salaried,723,5018,36,0,0
C01800,39,Male,54480,Self-employed,742,6865,48,0,0
C01801,42,Female,34670,Unemployed,713,5544,60,0,0
C01802,57,Female,69295,Salaried,670,5937,36,0,0
C01803,52,Male,33304,Salaried,671,15483,12,1,0
C01804,61,Female,46871,Self-employed,574,12604,36,2,0
C01805,23,Male,44886,Self-employed,701,4456,24,0,0
C01806,48,Male,44944,Salaried,732,7740,24,1,0
C01807,30,Male,47070,Salaried,618,13006,48,3,1
C01808,55,Female,46622,Self-employed,672,1000,36,0,0
C01809,49,Male,46437,Self-employed,671,12994,48,2,1
C01810,35,Female,47271,Salaried,703,19890,60,0,0
C01811,53,Female,66280,Unemployed,687,11575,36,1,0
C01812,27,Female,46513,Salaried,634,9082,60,2,0
C01813,32,Male,60379,Salaried,760,2401,36,1,0
C01814,50,Female,52230,Self-employed,596,1000,24,2,0
C01815,41,Female,55493,Self-employed,649,7450,36,0,0
C01816,51,Male,61668,Salaried,613,12460,36,2,0
C01817,44,Male,32895,Salaried,697,9189,48,1,0
C01818,40,Female,59410,Self-employed,703,16132,48,0,0
C01819,57,Female,46817,Self-employed,674,11845,36,1,0
C01820,24,Male,35584,Unemployed,619,6012,12,0,0
C01821,48,Female,61636,Salaried,633,16291,24,0,0
C01822,64,Female,43619,Salaried,724,12958,36,2,0
C01823,40,Female,55662,Salaried,676,2107,24,1,0
C01824,44,Female,9313,Self-employed,657,5037,24,2,0
C01825,52,Male,60891,Salaried,645,7544,36,1,0
C01826,61,Female,88851,Self-employed,674,18830,36,0,1
C01827,56,Male,49885,Salaried,708,13700,36,2,0
C01828,54,Female,46046,Salaried,667,4846,36,1,0
C01829,56,Male,43080,Unemployed,701,25841,24,1,0
C01830,22,Female,58333,Salaried,601,13930,36,2,0
C01831,35,Male,45438,Unemployed,736,4065,12,0,1
C01832,54,Female,59713,Salaried,678,8511,60,1,0
C01833,56,Male,75836,Salaried,630,7413,36,1,0
C01834,26,Female,62615,Self-employed,702,5798,24,2,0
C01835,59,Female,47380,Self-employed,689,16516,36,0,0
C01836,62,Male,33267,Salaried,623,9362,12,0,0
C01837,32,Male,43876,Salaried,673,14647,36,1,0
C01838,23,Male,47589,Self-employed,654,9378,24,3,1
C01839,38,Male,30221,Salaried,616,8204,48,2,0
C01840,60,Male,66304,Self-employed,658,7013,36,3,0
C01841,41,Female,58536,Salaried,627,10090,48,0,0
C01842,35,Male,34271,Self-employed,618,6105,24,1,0
C01843,53,Male,23311,Salaried,704,9847,36,1,0
C01844,55,Female,60767,Salaried,695,7150,36,0,0
C01845,46,Male,25349,Self-employed,667,3278,36,0,0
C01846,28,Male,51258,Salaried,567,8207,48,0,0
C01847,56,Male,43857,Self-employed,676,1109,24,1,0
C01848,50,Female,61999,Salaried,718,16779,48,0,0
C01849,43,Male,62173,Salaried,740,12510,24,2,0
C01850,62,Female,37680,Salaried,730,7678,24,1,1
C01851,64,Female,63319,Self-employed,620,1156,24,3,0
C01852,34,Male,45658,Salaried,641,10072,36,0,0
C01853,34,Female,50284,Salaried,671,11136,36,0,1
C01854,22,Male,50591,Self-employed,676,12091,36,2,0
C01855,57,Male,83722,Salaried,681,6133,36,2,0
C01856,25,Male,48209,Salaried,735,11050,36,0,0
C01857,58,Male,24921,Salaried,689,19553,24,2,0
C01858,61,Male,39279,Salaried,740,7401,36,1,0
C01859,34,Female,61070,Salaried,641,15175,12,0,0
C01860,59,Female,45738,Self-employed,660,9929,24,2,0
C01861,45,Female,50224,Self-employed,658,9291,48,2,0
C01862,40,Female,43520,Salaried,677,10651,48,0,0
C01863,22,Male,7750,Self-employed,612,7317,12,2,0
C01864,59,Male,38329,Salaried,776,10704,36,1,0
C01865,26,Female,48840,Salaried,684,14828,12,1,0
C01866,37,Male,23457,Unemployed,622,14512,48,0,0
C01867,45,Female,32317,Salaried,625,15746,36,2,0
C01868,48,Female,44899,Salaried,684,6881,48,1,0
C01869,22,Female,45030,Self-employed,709,10288,24,1,0
C01870,55,Female,55916,Self-employed,726,20885,48,1,0
C01871,57,Male,45847,Salaried,682,5135,36,3,0
C01872,25,Male,55364,Salaried,710,9443,24,0,0
C01873,21,Female,39499,Salaried,697,3940,36,1,0
C01874,60,Female,53173,Salaried,674,10548,24,0,0
C01875,32,Female,72066,Self-employed,662,15208,24,2,0
C01876,56,Female,54334,Salaried,681,18581,24,0,0
C01877,43,Female,46474,Self-employed,674,5007,24,1,0
C01878,51,Male,35858,Salaried,679,5866,48,2,0
C01879,31,Female,51304,Salaried,702,17902,36,2,0
C01880,30,Female,46730,Salaried,760,1000,36,2,0
C01881,23,Male,58429,Salaried,629,6804,60,0,0
C01882,34,Male,22671,Salaried,684,14855,48,0,0
C01883,36,Male,47178,Salaried,697,1490,36,2,0
C01884,30,Male,56289,Salaried,661,4755,24,3,0
C01885,49,Male,51940,Salaried,733,16295,24,1,0
C01886,30,Male,45012,Salaried,655,1000,36,0,0
C01887,32,Male,44804,Unemployed,713,1000,36,1,0
C01888,50,Male,33517,Salaried,742,14200,60,1,0
C01889,61,Male,55683,Self-employed,699,18118,12,3,0
C01890,21,Female,56373,Salaried,671,17166,48,1,0
C01891,25,Male,28803,Salaried,704,1000,12,1,0
C01892,40,Female,61469,Salaried,660,17313,36,1,0
C01893,28,Female,40180,Unemployed,644,10394,60,2,0
C01894,63,Female,44360,Self-employed,698,5960,36,0,0
C01895,32,Female,77808,Unemployed,717,5318,36,1,0
C01896,21,Female,74028,Self-employed,684,13497,36,1,0
C01897,40,Female,28301,Salaried,707,12185,60,0,0
C01898,48,Female,30815,Unemployed,795,17025,24,0,1
C01899,63,Female,34235,Unemployed,741,6870,24,1,0
C01900,57,Male,73793,Salaried,651,7562,36,0,0
C01901,57,Female,40891,Unemployed,689,14031,24,1,1
C01902,32,Female,27887,Self-employed,695,6037,36,1,1
C01903,57,Female,68486,Unemployed,637,14098,12,0,0
C01904,64,Female,58909,Unemployed,710,4418,60,0,0
C01905,48,Male,83764,Self-employed,642,20191,36,0,0
C01906,35,Female,58878,Self-employed,713,19967,36,3,1
C01907,26,Male,49521,Salaried,776,6320,48,1,0
C01908,64,Male,53790,Salaried,673,10312,48,0,0
C01909,40,Female,43205,Salaried,701,10613,48,0,0
C01910,34,Female,69582,Salaried,694,9331,48,1,0
C01911,22,Male,70374,Salaried,633,4993,24,2,0
C01912,29,Female,26256,Self-employed,643,10524,36,3,0
C01913,57,Female,64137,Salaried,697,2597,36,0,0
C01914,40,Male,33933,Self-employed,686,17683,36,0,0
C01915,46,Male,86206,Self-employed,673,18013,60,1,1
C01916,49,Female,72755,Self-employed,726,16742,48,1,0
C01917,21,Female,32929,Salaried,703,17092,48,3,1
C01918,55,Female,53584,Salaried,790,13711,36,0,0
C01919,26,Male,64896,Salaried,633,5454,48,2,0
C01920,57,Female,40644,Salaried,659,3431,36,3,1
C01921,25,Male,29504,Self-employed,752,4627,36,0,0
C01922,53,Male,51526,Salaried,764,12260,36,0,0
C01923,34,Female,47609,Self-employed,637,3313,48,2,0
C01924,32,Male,36285,Salaried,660,10871,36,0,0
C01925,62,Female,68541,Salaried,671,12781,12,1,0
C01926,40,Female,30665,Self-employed,750,9077,12,1,0
C01927,44,Male,48382,Salaried,673,10185,48,1,0
C01928,63,Female,52727,Self-employed,671,23033,12,1,0
C01929,54,Male,54634,Self-employed,666,9841,36,1,0
C01930,45,Male,66960,Salaried,685,12017,36,1,0
C01931,49,Female,46399,Salaried,697,15881,60,2,0
C01932,59,Female,10948,Self-employed,773,14525,36,1,0
C01933,51,Female,44198,Self-employed,753,14174,24,0,0
C01934,63,Female,60884,Salaried,625,11373,24,3,0
C01935,43,Male,47837,Self-employed,670,11387,12,1,0
C01936,64,Male,47948,Salaried,681,1000,24,1,0
C01937,58,Male,57893,Salaried,657,18677,48,3,0
C01938,40,Female,59870,Salaried,730,7037,48,0,0
C01939,43,Male,23204,Salaried,747,14392,12,0,0
C01940,36,Male,49719,Salaried,656,8827,36,1,0
C01941,62,Female,47071,Salaried,680,25573,36,0,0
C01942,28,Female,51126,Salaried,724,5860,36,1,0
C01943,41,Female,20453,Salaried,733,21831,60,2,0
C01944,21,Male,69846,Self-employed,654,9362,36,0,0
C01945,28,Female,50100,Salaried,703,13651,48,2,0
C01946,49,Male,56374,Self-employed,645,10086,36,1,1
C01947,52,Male,76489,Self-employed,732,17928,12,1,0
C01948,58,Male,56519,Salaried,643,10652,36,0,0
C01949,25,Male,26901,Salaried,685,11611,36,2,0
C01950,42,Male,48703,Salaried,656,10516,36,2,0
C01951,54,Female,60123,Unemployed,630,12830,24,0,0
C01952,21,Male,50849,Self-employed,651,5364,36,4,0
C01953,46,Female,75602,Unemployed,662,1000,48,1,0
C01954,63,Male,37160,Salaried,742,12304,36,2,0
C01955,30,Male,68676,Self-employed,656,20657,36,1,0
C01956,50,Female,62586,Salaried,683,7944,24,1,0
C01957,38,Male,51331,Self-employed,646,13839,24,0,0
C01958,37,Male,54969,Salaried,726,2597,48,0,0
C01959,46,Female,35334,Self-employed,732,7218,36,0,0
C01960,28,Female,45391,Self-employed,719,10241,12,1,0
C01961,60,Male,58656,Self-employed,662,9850,24,0,0
C01962,32,Male,47763,Salaried,646,15586,60,0,0
C01963,47,Male,50903,Self-employed,633,1000,24,3,0
C01964,28,Female,64886,Salaried,718,9150,36,1,0
C01965,45,Male,21391,Salaried,657,6869,36,1,0
C01966,24,Female,55540,Salaried,722,5444,36,2,0
C01967,53,Female,76648,Salaried,637,6344,12,2,0
C01968,21,Male,44347,Self-employed,669,11362,24,3,0
C01969,39,Female,31335,Salaried,657,10731,60,1,0
C01970,51,Male,44163,Salaried,644,9016,12,0,0
C01971,36,Male,27243,Salaried,592,3241,48,1,0
C01972,34,Female,53385,Self-employed,613,8665,48,0,0
C01973,25,Female,48894,Salaried,736,15634,48,1,0
C01974,61,Female,54780,Self-employed,638,1785,36,1,0
C01975,46,Female,48031,Salaried,713,6431,36,0,0
C01976,48,Female,52938,Self-employed,680,4266,48,2,0
C01977,22,Female,56757,Salaried,662,4476,60,3,0
C01978,26,Male,32035,Self-employed,658,8787,12,1,0
C01979,29,Male,55191,Salaried,675,6798,24,1,0
C01980,53,Male,71723,Salaried,713,5715,60,0,0
C01981,61,Female,35574,Salaried,618,10095,48,0,0
C01982,45,Female,54624,Unemployed,676,2163,24,2,0
C01983,33,Female,69420,Self-employed,699,19980,60,1,0
C01984,29,Male,32674,Self-employed,717,7165,24,0,0
C01985,33,Male,61967,Salaried,730,8124,12,2,0
C01986,51,Female,46669,Salaried,670,8285,36,1,0
C01987,61,Female,65170,Salaried,609,5153,36,1,0
C01988,31,Female,37633,Salaried,700,16257,24,1,0
C01989,24,Female,49864,Self-employed,674,11287,60,1,1
C01990,54,Male,27222,Salaried,740,1000,36,2,0
C01991,58,Male,56559,Salaried,690,3809,36,1,0
C01992,24,Male,56731,Salaried,740,6775,36,2,0
C01993,58,Female,58112,Self-employed,653,13169,24,0,0
C01994,39,Male,57373,Salaried,740,15954,36,2,0
C01995,26,Female,48633,Unemployed,687,9317,36,1,0
C01996,54,Female,27835,Salaried,700,17947,36,1,0
C01997,38,Female,64881,Self-employed,594,13868,24,0,0
C01998,33,Male,49423,Salaried,735,20718,24,1,0
C01999,61,Male,55902,Salaried,670,7201,24,2,0
C02000,43,Female,47221,Self-employed,704,7982,60,1,0
C02001,39,Male,79381,Salaried,663,11068,48,1,0
C02002,31,Female,41485,Self-employed,737,6308,48,0,0
C02003,21,Female,40908,Self-employed,691,13911,48,0,0
C02004,44,Female,26575,Salaried,687,3819,36,0,0
C02005,27,Male,51693,Self-employed,774,2600,12,2,0
C02006,45,Male,77876,Self-employed,555,9720,36,1,0
C02007,41,Female,51875,Self-employed,659,17400,36,0,1
C02008,35,Male,53406,Salaried,672,12460,24,2,0
C02009,21,Male,64598,Salaried,638,14082,12,1,0
C02010,32,Male,52431,Salaried,696,18338,12,0,0
C02011,27,Male,67989,Unemployed,613,12163,24,1,0
C02012,35,Female,70216,Unemployed,615,8271,24,0,0
C02013,41,Male,41105,Salaried,701,17280,24,2,0
C02014,39,Female,28543,Salaried,634,14830,36,1,0
C02015,49,Female,60343,Self-employed,705,6331,24,1,0
C02016,45,Male,54839,Self-employed,650,5752,48,0,0
C02017,53,Female,34312,Self-employed,638,9736,48,0,0
C02018,52,Female,39829,Salaried,630,14494,60,1,0
C02019,55,Male,39782,Salaried,632,5137,36,1,0
C02020,64,Female,52211,Salaried,658,10672,48,2,0
C02021,58,Female,64960,Salaried,640,14528,36,0,0
C02022,46,Male,65800,Self-employed,673,8766,24,1,1
C02023,31,Male,61862,Salaried,586,11409,36,1,0
C02024,55,Male,45618,Self-employed,637,12449,48,0,0
C02025,28,Male,83301,Salaried,742,13764,36,0,0
C02026,34,Male,50498,Self-employed,617,10398,48,0,0
C02027,30,Female,44167,Salaried,646,9377,48,0,0
C02028,22,Female,29509,Salaried,741,15083,36,1,0
C02029,29,Male,44786,Salaried,677,1000,48,3,1
C02030,23,Male,56581,Salaried,593,14303,24,0,0
C02031,41,Female,26206,Self-employed,709,12916,48,1,0
C02032,46,Male,35688,Salaried,739,17617,36,1,1
C02033,28,Male,42989,Self-employed,678,12874,48,2,0
C02034,22,Female,38369,Unemployed,652,4814,36,0,0
C02035,26,Female,37131,Self-employed,592,10512,36,1,0
C02036,48,Female,66869,Self-employed,655,5102,48,1,0
C02037,49,Male,25239,Salaried,617,15732,48,2,0
C02038,46,Female,52630,Salaried,679,1000,24,0,0
C02039,45,Male,57786,Self-employed,721,1991,48,1,0
C02040,32,Female,42738,Self-employed,630,3997,12,0,0
C02041,25,Male,46595,Salaried,714,1860,12,1,0
C02042,54,Male,49391,Unemployed,592,8374,36,0,0
C02043,57,Male,59514,Salaried,667,7904,12,0,0
C02044,35,Female,72960,Unemployed,579,14144,36,2,0
C02045,64,Female,30732,Salaried,689,1000,48,1,0
C02046,56,Female,36256,Self-employed,736,7319,48,3,0
C02047,35,Male,37011,Self-employed,658,11303,24,0,0
C02048,63,Female,49811,Self-employed,688,5342,12,1,0
C02049,43,Female,44003,Salaried,654,1737,36,0,0
C02050,26,Male,59996,Salaried,697,13529,24,2,0
C02051,64,Male,40152,Salaried,720,12846,12,0,0
C02052,63,Female,36676,Unemployed,679,1000,24,1,0
C02053,41,Female,38552,Self-employed,653,7855,60,1,0
C02054,43,Female,51735,Salaried,694,6929,48,1,0
C02055,63,Male,64458,Salaried,770,19080,48,0,0
C02056,36,Female,49333,Self-employed,695,1000,36,1,0
C02057,35,Male,41627,Salaried,616,7750,48,0,0
C02058,45,Male,34534,Unemployed,774,13800,60,1,0
C02059,56,Female,71924,Salaried,639,9401,36,0,0
C02060,31,Female,23585,Salaried,640,15352,36,3,0
C02061,35,Male,47208,Salaried,730,1000,48,2,0
C02062,24,Male,61095,Self-employed,658,3556,36,1,0
